age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
57,localgov,somecollege,marriedcivspouse,handlerscleaners,husband,black,Male,40,unitedstates,>50K
25,localgov,hsgrad,nevermarried,handlerscleaners,otherrelative,black,Male,40,unitedstates,<=50K
38,private,hsgrad,divorced,otherservice,unmarried,black,Female,32,unitedstates,<=50K
22,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,35,unitedstates,<=50K
23,private,5th6th,nevermarried,craftrepair,notinfamily,white,Male,40,mexico,<=50K
38,selfempnotinc,hsgrad,nevermarried,sales,notinfamily,white,Female,44,unitedstates,<=50K
28,private,somecollege,divorced,craftrepair,notinfamily,white,Male,46,unitedstates,<=50K
21,private,somecollege,nevermarried,otherservice,ownchild,white,Female,25,unitedstates,<=50K
38,private,masters,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,<=50K
23,private,somecollege,nevermarried,otherservice,ownchild,white,Female,40,dominicanrepublic,<=50K
38,selfempnotinc,somecollege,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,<=50K
34,localgov,bachelors,marriedcivspouse,profspecialty,wife,white,Female,46,unitedstates,>50K
21,private,hsgrad,nevermarried,machineopinspct,ownchild,white,Female,40,peru,<=50K
27,stategov,somecollege,marriedcivspouse,execmanagerial,husband,black,Male,40,unitedstates,>50K
57,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,84,unitedstates,>50K
22,private,hsgrad,nevermarried,handlerscleaners,ownchild,black,Male,25,unitedstates,<=50K
20,private,somecollege,nevermarried,admclerical,notinfamily,other,Female,35,unitedstates,<=50K
49,selfempinc,somecollege,marriedcivspouse,profspecialty,wife,white,Female,65,unitedstates,>50K
38,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
40,private,bachelors,marriedcivspouse,techsupport,husband,white,Male,40,unitedstates,<=50K
44,private,hsgrad,marriedcivspouse,craftrepair,husband,black,Male,40,haiti,<=50K
37,selfempnotinc,somecollege,marriedcivspouse,admclerical,wife,white,Female,20,unitedstates,<=50K
57,private,masters,divorced,profspecialty,notinfamily,white,Male,30,unitedstates,<=50K
56,private,7th8th,nevermarried,otherservice,ownchild,white,Female,30,unitedstates,<=50K
41,private,assocacdm,divorced,profspecialty,notinfamily,white,Male,80,unitedstates,<=50K
50,selfempnotinc,hsgrad,marriedcivspouse,otherservice,husband,asianpacislander,Male,60,south,<=50K
33,private,9th,nevermarried,machineopinspct,notinfamily,white,Male,50,unitedstates,<=50K
28,federalgov,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
35,private,10th,marriedcivspouse,machineopinspct,husband,white,Male,50,unitedstates,<=50K
38,private,hsgrad,divorced,craftrepair,unmarried,white,Male,40,unitedstates,<=50K
45,private,doctorate,divorced,profspecialty,unmarried,black,Female,35,unitedstates,>50K
30,selfempnotinc,assocacdm,nevermarried,craftrepair,ownchild,white,Male,40,unitedstates,<=50K
35,selfempinc,hsgrad,marriedcivspouse,otherservice,husband,white,Male,60,unitedstates,<=50K
27,private,assocvoc,marriedcivspouse,sales,husband,white,Male,40,unitedstates,<=50K
22,private,hsgrad,nevermarried,execmanagerial,notinfamily,white,Male,40,yugoslavia,<=50K
24,private,somecollege,nevermarried,handlerscleaners,ownchild,white,Male,30,unitedstates,<=50K
47,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
47,private,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
18,private,11th,nevermarried,otherservice,ownchild,white,Female,15,unitedstates,<=50K
18,private,somecollege,nevermarried,admclerical,ownchild,white,Male,30,unitedstates,<=50K
31,localgov,hsgrad,divorced,protectiveserv,notinfamily,white,Male,47,unitedstates,>50K
43,selfempnotinc,masters,divorced,otherservice,unmarried,white,Female,30,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
22,private,somecollege,nevermarried,admclerical,notinfamily,white,Female,35,unitedstates,<=50K
36,private,doctorate,marriedcivspouse,profspecialty,husband,white,Male,60,unitedstates,>50K
20,stategov,assocacdm,nevermarried,profspecialty,notinfamily,white,Male,30,unitedstates,<=50K
27,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,45,unitedstates,<=50K
59,localgov,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,60,unitedstates,>50K
60,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,bachelors,divorced,execmanagerial,notinfamily,white,Female,40,unitedstates,<=50K
35,private,hsgrad,divorced,transportmoving,notinfamily,white,Male,60,unitedstates,<=50K
40,private,bachelors,marriedcivspouse,admclerical,husband,white,Male,50,unitedstates,>50K
38,private,11th,marriedcivspouse,handlerscleaners,otherrelative,white,Male,35,unitedstates,<=50K
47,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
40,private,assocacdm,divorced,profspecialty,notinfamily,white,Male,50,unitedstates,<=50K
20,private,hsgrad,nevermarried,machineopinspct,ownchild,white,Male,40,unitedstates,<=50K
25,private,somecollege,nevermarried,admclerical,ownchild,white,Female,40,unitedstates,<=50K
47,private,assocvoc,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
29,selfempnotinc,assocacdm,widowed,sales,unmarried,white,Female,40,unitedstates,>50K
34,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,45,unitedstates,<=50K
45,stategov,bachelors,separated,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
23,private,somecollege,nevermarried,handlerscleaners,ownchild,white,Male,50,unitedstates,<=50K
46,private,assocacdm,widowed,admclerical,unmarried,white,Female,40,unitedstates,<=50K
41,stategov,somecollege,divorced,machineopinspct,notinfamily,black,Female,38,unitedstates,<=50K
29,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
38,private,11th,nevermarried,handlerscleaners,ownchild,amerindianeskimo,Male,20,unitedstates,<=50K
39,private,9th,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
37,private,hsgrad,nevermarried,machineopinspct,unmarried,black,Female,40,unitedstates,<=50K
20,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
38,private,assocvoc,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
42,localgov,assocacdm,marriedcivspouse,profspecialty,wife,amerindianeskimo,Female,40,unitedstates,<=50K
22,private,5th6th,marriedcivspouse,craftrepair,husband,white,Male,35,mexico,<=50K
35,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,65,unitedstates,<=50K
38,localgov,assocacdm,nevermarried,profspecialty,notinfamily,white,Male,40,unitedstates,>50K
21,private,hsgrad,divorced,sales,unmarried,amerindianeskimo,Female,38,unitedstates,<=50K
38,localgov,hsgrad,divorced,protectiveserv,unmarried,white,Male,52,unitedstates,<=50K
34,private,10th,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
24,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
43,private,bachelors,marriedspouseabsent,admclerical,unmarried,white,Female,40,unitedstates,<=50K
38,private,bachelors,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,>50K
42,localgov,masters,nevermarried,profspecialty,unmarried,white,Female,40,unitedstates,<=50K
41,private,assocvoc,nevermarried,craftrepair,notinfamily,white,Male,30,unitedstates,<=50K
21,private,hsgrad,nevermarried,transportmoving,ownchild,white,Female,40,unitedstates,<=50K
64,localgov,7th8th,marriedcivspouse,protectiveserv,husband,white,Male,10,unitedstates,<=50K
24,federalgov,hsgrad,nevermarried,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
29,private,hsgrad,marriedcivspouse,sales,husband,white,Male,50,unitedstates,<=50K
44,selfempnotinc,hsgrad,divorced,execmanagerial,unmarried,white,Female,60,unitedstates,<=50K
33,selfempinc,hsgrad,marriedcivspouse,sales,husband,white,Male,50,unitedstates,>50K
35,private,somecollege,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,10th,marriedspouseabsent,craftrepair,notinfamily,white,Female,40,unitedstates,<=50K
42,private,bachelors,marriedcivspouse,sales,husband,black,Male,40,unitedstates,>50K
51,selfempnotinc,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,99,unitedstates,>50K
32,private,11th,nevermarried,otherservice,unmarried,black,Female,40,jamaica,<=50K
37,private,hsgrad,nevermarried,craftrepair,ownchild,white,Male,40,unitedstates,<=50K
18,private,11th,nevermarried,sales,ownchild,white,Female,25,unitedstates,<=50K
24,private,assocvoc,nevermarried,otherservice,ownchild,white,Female,35,unitedstates,<=50K
45,private,somecollege,marriedcivspouse,admclerical,husband,white,Male,40,unitedstates,<=50K
52,federalgov,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,45,unitedstates,>50K
35,private,hsgrad,nevermarried,otherservice,notinfamily,white,Female,40,unitedstates,<=50K
63,private,hsgrad,widowed,execmanagerial,unmarried,white,Male,50,unitedstates,>50K
32,localgov,bachelors,marriedcivspouse,profspecialty,wife,white,Female,35,unitedstates,>50K
24,private,hsgrad,nevermarried,otherservice,ownchild,white,Female,15,unitedstates,<=50K
29,private,bachelors,nevermarried,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
35,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
70,private,10th,marriedcivspouse,handlerscleaners,husband,white,Male,32,unitedstates,<=50K
38,private,hsgrad,nevermarried,machineopinspct,notinfamily,white,Female,30,unitedstates,<=50K
49,localgov,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
60,private,profschool,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
21,private,somecollege,nevermarried,otherservice,ownchild,white,Male,35,italy,<=50K
38,private,10th,nevermarried,transportmoving,notinfamily,black,Male,40,unitedstates,<=50K
25,stategov,masters,nevermarried,profspecialty,notinfamily,white,Female,37,unitedstates,<=50K
32,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
47,private,bachelors,marriedcivspouse,admclerical,husband,white,Male,40,unitedstates,>50K
38,private,assocvoc,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
38,selfempnotinc,bachelors,marriedcivspouse,farmingfishing,husband,white,Male,60,unitedstates,<=50K
34,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,55,unitedstates,<=50K
37,private,assocacdm,nevermarried,otherservice,notinfamily,white,Female,30,unitedstates,<=50K
56,private,hsgrad,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,>50K
52,stategov,assocvoc,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
23,private,bachelors,nevermarried,profspecialty,ownchild,white,Male,40,unitedstates,<=50K
29,stategov,hsgrad,marriedcivspouse,protectiveserv,husband,white,Male,42,unitedstates,<=50K
45,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
45,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,65,unitedstates,>50K
30,private,bachelors,nevermarried,execmanagerial,notinfamily,white,Male,42,unitedstates,<=50K
45,private,bachelors,marriedcivspouse,sales,husband,white,Male,50,unitedstates,<=50K
26,private,hsgrad,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
23,private,somecollege,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
42,private,hsgrad,divorced,handlerscleaners,unmarried,white,Male,40,unitedstates,<=50K
57,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,60,unitedstates,>50K
24,private,bachelors,marriedcivspouse,sales,husband,white,Male,45,unitedstates,<=50K
54,private,hsgrad,marriedcivspouse,sales,husband,white,Male,40,unitedstates,<=50K
42,localgov,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,60,unitedstates,>50K
17,private,9th,nevermarried,otherservice,ownchild,black,Male,40,unitedstates,<=50K
48,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,55,unitedstates,>50K
41,selfempinc,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,70,unitedstates,>50K
57,private,hsgrad,divorced,transportmoving,notinfamily,white,Male,45,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,sales,husband,white,Male,40,unitedstates,<=50K
44,private,assocacdm,nevermarried,profspecialty,unmarried,black,Female,50,unitedstates,<=50K
42,private,assocvoc,nevermarried,craftrepair,notinfamily,white,Male,44,unitedstates,<=50K
51,private,hsgrad,widowed,techsupport,unmarried,black,Female,40,unitedstates,<=50K
39,private,assocacdm,marriedcivspouse,execmanagerial,wife,white,Female,45,unitedstates,>50K
41,private,profschool,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
39,private,somecollege,marriedcivspouse,sales,husband,white,Male,40,unitedstates,>50K
33,private,hsgrad,nevermarried,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
47,private,somecollege,divorced,sales,unmarried,white,Female,45,unitedstates,>50K
27,localgov,bachelors,marriedcivspouse,protectiveserv,husband,white,Male,68,unitedstates,<=50K
49,private,hsgrad,nevermarried,otherservice,notinfamily,white,Female,40,unitedstates,<=50K
46,private,hsgrad,marriedcivspouse,handlerscleaners,husband,white,Male,35,unitedstates,<=50K
47,private,hsgrad,marriedcivspouse,sales,husband,white,Male,30,unitedstates,>50K
24,private,hsgrad,nevermarried,handlerscleaners,notinfamily,white,Male,40,unitedstates,<=50K
43,private,bachelors,divorced,otherservice,notinfamily,white,Female,35,unitedstates,<=50K
53,private,11th,marriedcivspouse,machineopinspct,husband,white,Male,48,unitedstates,>50K
47,private,somecollege,divorced,execmanagerial,unmarried,white,Female,40,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,handlerscleaners,husband,white,Male,40,unitedstates,<=50K
35,private,hsgrad,nevermarried,otherservice,ownchild,white,Male,30,unitedstates,<=50K
23,private,somecollege,nevermarried,execmanagerial,notinfamily,white,Female,40,unitedstates,<=50K
29,private,hsgrad,nevermarried,transportmoving,otherrelative,white,Male,50,unitedstates,<=50K
23,private,somecollege,nevermarried,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
35,private,hsgrad,divorced,otherservice,notinfamily,white,Female,35,unitedstates,<=50K
27,localgov,bachelors,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
40,private,hsgrad,nevermarried,admclerical,notinfamily,white,Female,70,unitedstates,<=50K
18,private,somecollege,nevermarried,sales,unmarried,white,Male,40,unitedstates,<=50K
38,private,assocacdm,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
38,private,somecollege,nevermarried,protectiveserv,unmarried,black,Female,40,unitedstates,<=50K
38,private,10th,divorced,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
52,private,hsgrad,widowed,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
48,selfempnotinc,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,30,unitedstates,>50K
26,private,hsgrad,marriedspouseabsent,protectiveserv,notinfamily,white,Male,40,unitedstates,<=50K
47,private,hsgrad,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
65,private,bachelors,divorced,profspecialty,notinfamily,white,Male,40,unitedstates,<=50K
31,localgov,hsgrad,marriedcivspouse,transportmoving,husband,black,Male,40,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,>50K
38,private,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
38,private,bachelors,nevermarried,admclerical,otherrelative,asianpacislander,Female,40,hong,<=50K
38,private,hsgrad,divorced,otherservice,notinfamily,white,Male,40,unitedstates,<=50K
49,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
38,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,65,unitedstates,>50K
31,selfempnotinc,9th,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,bachelors,divorced,profspecialty,notinfamily,white,Female,50,unitedstates,<=50K
42,stategov,somecollege,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,>50K
62,private,hsgrad,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
21,private,hsgrad,nevermarried,farmingfishing,ownchild,white,Male,24,unitedstates,<=50K
38,private,somecollege,nevermarried,admclerical,ownchild,other,Female,20,cuba,<=50K
64,private,hsgrad,widowed,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
28,private,bachelors,marriedcivspouse,execmanagerial,wife,white,Female,28,unitedstates,>50K
41,selfempnotinc,assocacdm,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
25,private,hsgrad,nevermarried,craftrepair,otherrelative,white,Male,40,unitedstates,<=50K
